Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
14/12/2020,EQ,2802.00,2804.00,2756.25,2783.60,2796.55,2797.70,2787.40,2885.00,1506.05,2483658.00,6922952988.10,112781.00
15/12/2020,EQ,2786.00,2794.70,2755.00,2797.70,2763.95,2761.55,2768.65,2885.00,1506.05,2365509.00,6549273569.60,152067.00
16/12/2020,EQ,2779.00,2819.80,2760.45,2761.55,2810.00,2814.20,2792.39,2885.00,1506.05,2565149.00,7162892179.05,109504.00
17/12/2020,EQ,2811.00,2853.70,2805.00,2814.20,2848.70,2838.20,2823.94,2885.00,1506.05,2863460.00,8086236716.70,121983.00
18/12/2020,EQ,2868.00,2898.00,2846.20,2838.20,2851.95,2861.00,2873.74,2898.00,1506.05,6076692.00,17462837839.65,178840.00
21/12/2020,EQ,2861.00,2886.50,2785.00,2861.00,2810.00,2820.15,2853.21,2898.00,1506.05,2705195.00,7718476165.55,141821.00
22/12/2020,EQ,2834.00,2883.65,2818.65,2820.15,2870.65,2872.50,2848.13,2898.00,1506.05,2881737.00,8207569106.95,158517.00
23/12/2020,EQ,2876.05,2919.00,2865.45,2872.50,2907.15,2908.75,2904.67,2919.00,1506.05,2790988.00,8106911741.25,125341.00
24/12/2020,EQ,2909.00,2921.35,2883.20,2908.75,2908.95,2909.35,2902.86,2921.35,1506.05,1807144.00,5245886550.40,76405.00
28/12/2020,EQ,2910.00,2949.70,2902.00,2909.35,2932.10,2929.40,2929.11,2949.70,1506.05,2108994.00,6177467465.10,106481.00
29/12/2020,EQ,2920.00,2952.00,2920.00,2929.40,2935.00,2930.50,2937.59,2952.00,1506.05,1994151.00,5857996376.70,99597.00
30/12/2020,EQ,2934.40,2947.70,2902.00,2930.50,2910.00,2909.30,2918.00,2952.00,1506.05,2637968.00,7697596026.60,87612.00
31/12/2020,EQ,2900.00,2905.00,2845.00,2909.30,2864.95,2862.75,2874.36,2952.00,1506.05,4040956.00,11615170401.55,130170.00
01/01/2021,EQ,2880.00,2940.00,2879.00,2862.75,2932.00,2928.25,2913.52,2952.00,1506.05,2681440.00,7812435140.30,88216.00
04/01/2021,EQ,2950.00,3050.75,2940.95,2928.25,3042.70,3039.45,2998.15,3050.75,1506.05,5113293.00,15330405223.95,207562.00
05/01/2021,EQ,3039.60,3114.25,3039.60,3039.45,3090.65,3093.00,3084.07,3114.25,1506.05,5801309.00,17891634394.80,202735.00
06/01/2021,EQ,3100.00,3113.50,3037.20,3093.00,3053.00,3051.50,3078.56,3114.25,1506.05,3726716.00,11472936907.35,172084.00
07/01/2021,EQ,3075.00,3080.85,3000.25,3051.50,3048.65,3032.80,3028.74,3114.25,1506.05,3717827.00,11260321904.20,167700.00
08/01/2021,EQ,3090.00,3128.00,3060.00,3032.80,3122.75,3120.90,3100.97,3128.00,1506.05,5879039.00,18230717038.75,214010.00
11/01/2021,EQ,3230.00,3230.00,3146.55,3120.90,3170.45,3176.45,3174.16,3230.00,1506.05,9508039.00,30180045841.35,294091.00
12/01/2021,EQ,3176.45,3210.00,3150.00,3176.45,3172.00,3174.85,3187.07,3230.00,1506.05,3611458.00,11509972776.65,142696.00
13/01/2021,EQ,3175.00,3177.00,3126.25,3174.85,3158.00,3158.95,3147.46,3230.00,1506.05,3572801.00,11245261941.15,189690.00
14/01/2021,EQ,3155.00,3266.50,3120.40,3158.95,3244.35,3250.70,3207.17,3266.50,1506.05,6931542.00,22230611264.15,276953.00
15/01/2021,EQ,3235.00,3274.00,3210.00,3250.70,3229.95,3233.35,3240.98,3274.00,1506.05,4131692.00,13390734930.65,193972.00
18/01/2021,EQ,3250.00,3256.75,3187.40,3233.35,3215.00,3221.75,3230.06,3274.00,1506.05,4160906.00,13439989256.75,195067.00
19/01/2021,EQ,3233.00,3279.00,3232.00,3221.75,3265.60,3260.70,3256.44,3279.00,1506.05,2975735.00,9690307983.35,135064.00
20/01/2021,EQ,3270.00,3327.95,3267.10,3260.70,3305.00,3308.80,3304.97,3327.95,1506.05,3453446.00,11413530807.30,169490.00
21/01/2021,EQ,3305.00,3309.15,3262.10,3308.80,3274.05,3273.85,3281.88,3327.95,1506.05,2778546.00,9118852661.70,134629.00
22/01/2021,EQ,3241.90,3325.00,3241.90,3273.85,3292.20,3303.10,3300.02,3327.95,1506.05,3052459.00,10073163825.50,120993.00
25/01/2021,EQ,3308.95,3339.80,3278.65,3303.10,3298.00,3291.30,3314.24,3339.80,1506.05,2272887.00,7532889906.35,122553.00
27/01/2021,EQ,3300.00,3306.45,3227.00,3291.30,3263.00,3261.05,3265.48,3339.80,1506.05,2786662.00,9099782354.05,175811.00
28/01/2021,EQ,3230.00,3275.00,3183.80,3261.05,3202.95,3196.55,3221.23,3339.80,1506.05,3083938.00,9934065466.35,154535.00
29/01/2021,EQ,3210.05,3216.85,3100.00,3196.55,3126.95,3111.35,3142.99,3339.80,1506.05,5445659.00,17115646045.40,185207.00
01/02/2021,EQ,3100.00,3165.00,3044.10,3111.35,3150.00,3139.35,3098.04,3339.80,1506.05,3985846.00,12348318212.80,280031.00
02/02/2021,EQ,3174.00,3224.00,3150.00,3139.35,3195.00,3203.45,3197.36,3339.80,1506.05,2881837.00,9214282428.10,114024.00
03/02/2021,EQ,3213.00,3236.00,3162.65,3203.45,3200.00,3200.05,3209.50,3339.80,1506.05,2505866.00,8042581723.80,116096.00
04/02/2021,EQ,3216.05,3237.85,3176.00,3200.05,3185.50,3188.45,3198.51,3339.80,1506.05,2057261.00,6580160004.75,105804.00
05/02/2021,EQ,3198.95,3205.85,3129.00,3188.45,3160.50,3157.95,3154.91,3339.80,1506.05,2366135.00,7464932897.55,143150.00
08/02/2021,EQ,3189.50,3226.00,3155.15,3157.95,3219.00,3214.10,3191.08,3339.80,1506.05,2526592.00,8062547697.85,155790.00
09/02/2021,EQ,3195.00,3245.80,3164.00,3214.10,3176.00,3176.90,3212.70,3339.80,1506.05,2658751.00,8541775943.25,171299.00
10/02/2021,EQ,3185.00,3219.40,3157.30,3176.90,3215.50,3213.30,3197.06,3339.80,1506.05,2127983.00,6803289931.00,115813.00
11/02/2021,EQ,3215.00,3219.30,3185.05,3213.30,3204.50,3206.00,3201.77,3339.80,1506.05,1165882.00,3732884248.70,53910.00
12/02/2021,EQ,3184.20,3245.50,3182.00,3206.00,3188.25,3190.80,3214.96,3339.80,1506.05,2777404.00,8929253698.30,113414.00
15/02/2021,EQ,3209.00,3209.00,3131.55,3190.80,3149.00,3139.85,3156.80,3339.80,1506.05,2630853.00,8305069201.35,143467.00
16/02/2021,EQ,3150.00,3167.65,3100.00,3139.85,3113.00,3108.80,3122.98,3339.80,1506.05,3435770.00,10729849665.90,171006.00
17/02/2021,EQ,3105.10,3132.85,3045.55,3108.80,3073.45,3073.10,3076.93,3339.80,1506.05,3678426.00,11318262125.10,204277.00
18/02/2021,EQ,3065.00,3097.90,3031.00,3073.10,3055.00,3057.35,3057.94,3339.80,1506.05,4189909.00,12812510327.00,176370.00
19/02/2021,EQ,3058.00,3087.15,3016.15,3057.35,3078.00,3071.85,3047.73,3339.80,1506.05,3725028.00,11352887527.85,130797.00
22/02/2021,EQ,3096.00,3096.00,2943.15,3071.85,2955.50,2958.45,2999.26,3339.80,1506.05,5366696.00,16096121002.20,266786.00
23/02/2021,EQ,2970.00,3028.00,2968.00,2958.45,2985.10,2980.20,2996.35,3339.80,1506.05,3832829.00,11484513631.45,192941.00
24/02/2021,EQ,2972.00,3003.35,2921.15,2980.20,2946.85,2948.10,2946.07,3339.80,1506.05,3774549.00,11120081886.95,132336.00
25/02/2021,EQ,2974.00,3029.90,2968.45,2948.10,2985.05,2995.30,3000.62,3339.80,1506.05,4224073.00,12674849320.45,223397.00
26/02/2021,EQ,2960.00,2972.35,2880.00,2995.30,2903.85,2894.30,2916.68,3339.80,1506.05,5553153.00,16196777082.55,348532.00
01/03/2021,EQ,2926.00,2965.00,2901.80,2894.30,2935.50,2924.20,2929.39,3339.80,1506.05,3265871.00,9567012658.35,170820.00
02/03/2021,EQ,2960.00,3025.00,2948.00,2924.20,3019.00,3006.35,2981.60,3339.80,1506.05,3306469.00,9858560232.35,186577.00
03/03/2021,EQ,3035.00,3064.00,2996.90,3006.35,3058.00,3059.10,3036.11,3339.80,1506.05,3509857.00,10656315248.05,183148.00
04/03/2021,EQ,3023.00,3081.45,3016.05,3059.10,3042.90,3049.70,3058.77,3339.80,1506.05,3916760.00,11980483432.05,174500.00
05/03/2021,EQ,3016.10,3063.20,2996.60,3049.70,3025.00,3008.05,3033.92,3339.80,1506.05,3203686.00,9719719834.10,127882.00
08/03/2021,EQ,3016.00,3033.00,2996.00,3008.05,3008.70,3006.95,3016.64,3339.80,1506.05,2003125.00,6042702431.75,113743.00
09/03/2021,EQ,3006.95,3066.90,2992.10,3006.95,3060.50,3050.95,3023.94,3339.80,1506.05,1942397.00,5873698965.55,133488.00
10/03/2021,EQ,3075.00,3093.20,3060.00,3050.95,3070.00,3070.95,3077.29,3339.80,1506.05,3053778.00,9397359901.30,164340.00
12/03/2021,EQ,3075.00,3117.00,3041.35,3070.95,3053.10,3057.95,3084.20,3339.80,1506.05,2938317.00,9062343314.40,128801.00
15/03/2021,EQ,3041.00,3099.00,3041.00,3057.95,3062.05,3066.15,3069.74,3339.80,1546.75,3097140.00,9507410762.30,138642.00
16/03/2021,EQ,3060.00,3141.00,3060.00,3066.15,3106.00,3110.05,3114.11,3339.80,1546.75,4894756.00,15242817601.80,190871.00
17/03/2021,EQ,3105.00,3155.00,3085.30,3110.05,3107.40,3112.95,3130.14,3339.80,1546.75,3838390.00,12014711142.05,183445.00
18/03/2021,EQ,3125.95,3146.45,2987.05,3112.95,3042.00,3036.50,3083.67,3339.80,1546.75,3656306.00,11274828058.35,164183.00
19/03/2021,EQ,3030.00,3099.00,3005.00,3036.50,3054.80,3050.20,3049.18,3339.80,1546.75,5776626.00,17613985029.65,153489.00
22/03/2021,EQ,3048.70,3139.45,3018.65,3050.20,3128.00,3129.65,3086.03,3339.80,1617.75,2821646.00,8707678923.10,137406.00
23/03/2021,EQ,3140.00,3169.00,3122.85,3129.65,3142.00,3142.60,3148.33,3339.80,1617.75,3305973.00,10408299726.90,167131.00
24/03/2021,EQ,3111.20,3152.30,3111.15,3142.60,3123.60,3121.10,3130.63,3339.80,1617.75,2207104.00,6909631859.00,110682.00
25/03/2021,EQ,3112.20,3130.85,3050.00,3121.10,3074.50,3064.85,3091.11,3339.80,1617.75,3179786.00,9829064107.90,153808.00
26/03/2021,EQ,3090.65,3118.00,3043.05,3064.85,3062.00,3066.80,3078.97,3339.80,1617.75,3697370.00,11384084592.30,201134.00
30/03/2021,EQ,3083.00,3188.45,3060.90,3066.80,3172.00,3158.55,3139.65,3339.80,1650.00,4694261.00,14738334444.25,191356.00
31/03/2021,EQ,3155.00,3205.00,3132.00,3158.55,3175.30,3177.85,3177.88,3339.80,1650.00,3530069.00,11218135153.05,156653.00
01/04/2021,EQ,3191.10,3215.00,3145.00,3177.85,3167.00,3165.00,3178.41,3339.80,1650.00,4285076.00,13619743474.75,154796.00
05/04/2021,EQ,3171.00,3263.00,3151.00,3165.00,3241.00,3238.90,3206.75,3339.80,1675.05,5317862.00,17053050939.60,229667.00
06/04/2021,EQ,3275.00,3275.00,3230.00,3238.90,3266.50,3264.70,3254.36,3339.80,1675.05,2291562.00,7457570557.40,109190.00
07/04/2021,EQ,3259.00,3277.55,3234.80,3264.70,3271.00,3271.40,3258.05,3339.80,1675.05,2491268.00,8116666257.70,122792.00
08/04/2021,EQ,3270.00,3335.00,3266.05,3271.40,3315.00,3317.35,3314.03,3339.80,1675.05,2578118.00,8543956094.10,142722.00
09/04/2021,EQ,3354.00,3354.35,3308.00,3317.35,3325.00,3322.25,3327.38,3354.35,1675.05,2911129.00,9686422200.65,114832.00
12/04/2021,EQ,3322.25,3338.10,3213.20,3322.25,3250.00,3246.55,3275.21,3354.35,1675.05,3791828.00,12419018301.00,202522.00
13/04/2021,EQ,3214.00,3214.00,3073.05,3246.55,3120.00,3104.05,3116.13,3354.35,1675.05,8654596.00,26968883551.05,436638.00
15/04/2021,EQ,3160.30,3237.25,3087.45,3104.05,3227.00,3218.95,3168.14,3354.35,1675.05,6062760.00,19207655907.60,219212.00
16/04/2021,EQ,3229.00,3247.00,3182.60,3218.95,3186.10,3195.15,3209.11,3354.35,1675.05,3224657.00,10348287512.60,123918.00
19/04/2021,EQ,3169.00,3189.00,3135.10,3195.15,3159.15,3161.80,3164.13,3354.35,1719.15,2679106.00,8477031167.55,126444.00
20/04/2021,EQ,3225.00,3225.35,3126.35,3161.80,3140.00,3144.55,3150.28,3354.35,1719.15,3141893.00,9897843132.45,162928.00
22/04/2021,EQ,3148.00,3148.00,3105.25,3144.55,3121.05,3118.80,3122.39,3354.35,1719.15,1988980.00,6210380335.40,172941.00
23/04/2021,EQ,3105.00,3119.00,3091.05,3118.80,3110.20,3109.50,3105.86,3354.35,1719.15,1615309.00,5016930338.85,93127.00
26/04/2021,EQ,3102.05,3153.00,3088.05,3109.50,3100.05,3100.80,3122.35,3354.35,1825.00,2490260.00,7775464961.20,87012.00
27/04/2021,EQ,3106.00,3136.10,3103.00,3100.80,3132.75,3132.00,3122.18,3354.35,1825.00,1471417.00,4594035861.35,97077.00
28/04/2021,EQ,3149.95,3151.00,3112.00,3132.00,3123.00,3124.10,3125.72,3354.35,1825.00,1639037.00,5123175756.75,76017.00
29/04/2021,EQ,3145.60,3157.35,3105.50,3124.10,3114.45,3115.25,3130.83,3354.35,1825.00,1621395.00,5076305907.85,98275.00
30/04/2021,EQ,3099.00,3132.05,3020.00,3115.25,3040.00,3035.65,3063.19,3354.35,1825.00,3072305.00,9411056605.10,157829.00
03/05/2021,EQ,3024.90,3055.00,3004.00,3035.65,3035.85,3037.00,3035.65,3354.35,1865.20,1545831.00,4692605166.20,109575.00
04/05/2021,EQ,3062.80,3090.00,3035.00,3037.00,3052.90,3049.75,3061.20,3354.35,1865.20,1990777.00,6094167595.30,94786.00
05/05/2021,EQ,3070.00,3099.40,3052.40,3049.75,3095.75,3095.70,3083.22,3354.35,1865.20,1939289.00,5979255988.85,115524.00
06/05/2021,EQ,3105.50,3134.00,3074.00,3095.70,3115.90,3111.45,3107.27,3354.35,1865.20,1791671.00,5567213773.10,72680.00
07/05/2021,EQ,3133.00,3159.85,3111.80,3111.45,3131.00,3132.90,3136.92,3354.35,1865.20,1912540.00,5999492210.40,94194.00
10/05/2021,EQ,3145.95,3164.20,3125.00,3132.90,3147.00,3145.50,3145.94,3354.35,1865.20,2137153.00,6723356016.90,100229.00
11/05/2021,EQ,3125.00,3128.10,3091.15,3145.50,3120.00,3122.60,3111.04,3354.35,1865.20,2415625.00,7515102667.10,93623.00
12/05/2021,EQ,3120.00,3120.00,3070.60,3122.60,3085.50,3087.60,3086.76,3354.35,1865.20,1978558.00,6107329661.55,101860.00
14/05/2021,EQ,3098.50,3098.50,3040.00,3087.60,3052.00,3051.50,3051.89,3354.35,1865.20,2043935.00,6237862560.75,126572.00
17/05/2021,EQ,3055.00,3075.20,3036.00,3051.50,3072.75,3069.75,3054.41,3354.35,1872.10,2890462.00,8828642067.75,98199.00
18/05/2021,EQ,3100.00,3124.00,3078.00,3069.75,3089.00,3088.80,3097.13,3354.35,1872.10,2098538.00,6499442922.95,65396.00
19/05/2021,EQ,3084.00,3118.00,3067.10,3088.80,3084.90,3082.00,3095.03,3354.35,1872.10,1986041.00,6146847715.90,112427.00
20/05/2021,EQ,3067.10,3088.80,3052.10,3082.00,3060.65,3060.00,3065.96,3354.35,1872.10,2329027.00,7140693825.45,110631.00
21/05/2021,EQ,3061.00,3088.20,3055.10,3060.00,3080.50,3080.50,3075.95,3354.35,1872.10,1685566.00,5184715065.35,74555.00
24/05/2021,EQ,3081.50,3105.00,3072.00,3080.50,3082.45,3081.50,3089.42,3354.35,1925.00,1652260.00,5104527041.80,79516.00
25/05/2021,EQ,3092.00,3128.25,3082.10,3081.50,3115.00,3114.00,3111.62,3354.35,1925.00,1841613.00,5730395912.55,122270.00
26/05/2021,EQ,3120.00,3165.00,3103.80,3114.00,3158.00,3158.50,3143.41,3354.35,1925.00,1923753.00,6047145461.35,98431.00
27/05/2021,EQ,3161.95,3217.75,3161.80,3158.50,3198.00,3180.00,3189.10,3354.35,1925.00,5959785.00,19006345222.15,181046.00
28/05/2021,EQ,3189.50,3198.00,3135.65,3180.00,3146.35,3143.60,3161.25,3354.35,1925.00,1763701.00,5575492889.05,98509.00
31/05/2021,EQ,3150.00,3170.35,3128.60,3143.60,3163.40,3159.15,3155.52,3354.35,1981.10,1652799.00,5215439448.10,86026.00
01/06/2021,EQ,3168.60,3169.95,3132.00,3159.15,3153.90,3153.00,3147.93,3354.35,1981.10,1377441.00,4336083044.90,91948.00
02/06/2021,EQ,3150.85,3159.45,3115.00,3153.00,3135.00,3129.45,3128.08,3354.35,1981.10,2240078.00,7007134474.80,132990.00
03/06/2021,EQ,3154.55,3154.55,3122.65,3129.45,3144.90,3141.25,3136.68,3354.35,1981.10,1281706.00,4020300713.05,91185.00
04/06/2021,EQ,3128.00,3156.85,3125.00,3141.25,3138.50,3143.75,3140.46,3354.35,1981.10,1836060.00,5766071003.15,78503.00
07/06/2021,EQ,3145.00,3190.45,3133.60,3143.75,3187.00,3183.20,3157.52,3354.35,2000.95,2559821.00,8082689475.70,102542.00
08/06/2021,EQ,3198.00,3231.00,3187.20,3183.20,3199.35,3200.15,3212.89,3354.35,2000.95,2574057.00,8270159545.55,115327.00
09/06/2021,EQ,3202.00,3220.00,3186.20,3200.15,3199.70,3200.25,3202.19,3354.35,2000.95,1710925.00,5478705691.35,75025.00
10/06/2021,EQ,3210.00,3224.00,3193.00,3200.25,3216.00,3216.80,3210.54,3354.35,2000.95,1874324.00,6017589512.15,100093.00
11/06/2021,EQ,3211.55,3309.00,3211.00,3216.80,3279.00,3273.80,3269.42,3354.35,2000.95,3452954.00,11289168561.40,139241.00
14/06/2021,EQ,3279.00,3308.70,3270.35,3273.80,3277.15,3276.35,3284.58,3354.35,2000.95,1847360.00,6067799808.60,82241.00
15/06/2021,EQ,3298.00,3298.00,3251.55,3276.35,3262.00,3262.75,3275.11,3354.35,2000.95,1304985.00,4273970422.60,96054.00
16/06/2021,EQ,3262.10,3294.70,3253.00,3262.75,3270.00,3274.35,3273.56,3354.35,2000.95,1635552.00,5354077782.45,92225.00
17/06/2021,EQ,3265.50,3336.05,3260.00,3274.35,3328.00,3317.75,3295.52,3354.35,2000.95,2273413.00,7492087861.65,131862.00
18/06/2021,EQ,3350.90,3358.00,3275.00,3317.75,3303.00,3297.30,3312.52,3358.00,2000.95,3380431.00,11197761791.30,141335.00
21/06/2021,EQ,3265.00,3286.00,3251.70,3297.30,3273.00,3273.10,3270.48,3358.00,2009.25,1130569.00,3697504601.30,77545.00
22/06/2021,EQ,3304.00,3327.05,3285.00,3273.10,3304.00,3301.20,3309.41,3358.00,2009.25,1708688.00,5654751060.65,91864.00
23/06/2021,EQ,3329.00,3329.00,3256.40,3301.20,3267.30,3261.40,3277.84,3358.00,2009.25,1467104.00,4808928707.90,97430.00
24/06/2021,EQ,3284.00,3383.00,3278.50,3261.40,3370.00,3373.60,3344.69,3383.00,2009.25,4155204.00,13897853675.10,191883.00
25/06/2021,EQ,3375.25,3399.65,3350.00,3373.60,3371.00,3380.80,3377.11,3399.65,2009.25,2722861.00,9195412962.85,112139.00
28/06/2021,EQ,3391.50,3391.50,3333.00,3380.80,3342.00,3336.75,3345.72,3399.65,2075.05,1355238.00,4534249770.00,80472.00
29/06/2021,EQ,3342.00,3366.30,3326.50,3336.75,3335.25,3340.85,3344.11,3399.65,2075.05,1497322.00,5007216160.85,97261.00
30/06/2021,EQ,3346.00,3382.00,3338.50,3340.85,3351.00,3345.75,3356.80,3399.65,2075.05,1693146.00,5683548098.95,101344.00
01/07/2021,EQ,3358.00,3362.00,3332.35,3345.75,3338.00,3341.50,3343.83,3399.65,2075.05,990310.00,3311427478.80,63177.00
02/07/2021,EQ,3331.00,3339.70,3295.20,3341.50,3329.00,3325.45,3311.83,3399.65,2075.05,1682274.00,5571406774.65,124870.00
05/07/2021,EQ,3342.00,3374.00,3302.00,3325.45,3328.00,3321.00,3342.14,3399.65,2125.10,1972858.00,6593560506.90,113655.00
06/07/2021,EQ,3313.00,3328.00,3256.10,3321.00,3273.65,3262.30,3285.26,3399.65,2125.10,2159420.00,7094262857.45,142732.00
07/07/2021,EQ,3275.00,3282.70,3241.60,3262.30,3275.85,3274.95,3264.79,3399.65,2125.10,2640710.00,8621356119.05,119862.00
08/07/2021,EQ,3298.00,3298.00,3231.90,3274.95,3253.00,3258.50,3264.38,3399.65,2125.10,2485811.00,8114642972.35,159147.00
09/07/2021,EQ,3250.00,3282.00,3201.00,3258.50,3211.80,3208.15,3232.37,3399.65,2125.10,6365067.00,20574274921.25,321370.00
12/07/2021,EQ,3235.00,3236.00,3188.35,3208.15,3198.40,3193.10,3212.90,3399.65,2125.10,1892226.00,6079523668.95,136133.00
13/07/2021,EQ,3214.00,3214.00,3175.00,3193.10,3190.40,3187.55,3192.60,3399.65,2125.10,1809339.00,5776498373.75,119046.00
14/07/2021,EQ,3187.00,3222.00,3185.00,3187.55,3214.40,3214.55,3207.79,3399.65,2125.10,2044279.00,6557620557.05,121236.00
15/07/2021,EQ,3227.60,3231.85,3194.00,3214.55,3201.90,3202.95,3207.01,3399.65,2125.10,2232968.00,7161160396.00,134474.00
16/07/2021,EQ,3213.00,3219.85,3192.00,3202.95,3194.50,3194.80,3202.38,3399.65,2125.10,1256526.00,4023879474.80,90365.00
19/07/2021,EQ,3180.00,3199.80,3176.00,3194.80,3184.90,3184.60,3185.26,3399.65,2125.10,1597058.00,5087041968.65,78047.00
20/07/2021,EQ,3184.60,3215.00,3156.15,3184.60,3203.85,3205.80,3187.48,3399.65,2125.10,1811945.00,5775540904.05,132943.00
22/07/2021,EQ,3190.00,3224.95,3190.00,3205.80,3214.70,3216.35,3212.15,3399.65,2125.10,2859334.00,9184601700.55,121867.00
23/07/2021,EQ,3230.00,3241.55,3206.65,3216.35,3210.00,3212.85,3225.77,3399.65,2125.10,1776193.00,5729596471.60,100269.00
26/07/2021,EQ,3200.00,3224.25,3190.85,3212.85,3200.35,3197.55,3205.52,3399.65,2163.50,1259611.00,4037709192.05,87600.00
27/07/2021,EQ,3200.00,3210.00,3161.15,3197.55,3187.95,3182.95,3185.06,3399.65,2163.50,1121367.00,3571616645.05,79117.00
28/07/2021,EQ,3188.00,3204.45,3132.40,3182.95,3199.90,3197.80,3169.59,3399.65,2163.50,1660654.00,5263594035.55,113534.00
29/07/2021,EQ,3200.25,3225.45,3190.30,3197.80,3194.00,3195.80,3207.56,3399.65,2163.50,1731997.00,5555484672.65,123060.00
30/07/2021,EQ,3219.00,3223.50,3162.35,3195.80,3167.70,3167.45,3191.59,3399.65,2163.50,2999943.00,9574588335.95,140915.00
02/08/2021,EQ,3180.00,3224.90,3167.00,3167.45,3220.00,3219.40,3199.51,3399.65,2216.45,2608669.00,8346453822.50,112175.00
03/08/2021,EQ,3229.00,3290.00,3218.95,3219.40,3278.50,3284.90,3265.75,3399.65,2216.45,3804735.00,12425311115.35,169947.00
04/08/2021,EQ,3300.00,3305.20,3261.20,3284.90,3275.00,3273.95,3280.85,3399.65,2216.45,2929598.00,9611565427.20,97356.00
05/08/2021,EQ,3275.00,3315.00,3262.50,3273.95,3282.15,3283.95,3291.59,3399.65,2216.45,2534521.00,8342597223.05,101103.00
06/08/2021,EQ,3272.55,3324.00,3265.00,3283.95,3311.00,3309.80,3299.35,3399.65,2216.45,2292362.00,7563309162.25,102596.00
09/08/2021,EQ,3323.90,3337.00,3310.00,3309.80,3321.00,3322.70,3323.80,3399.65,2216.45,1510489.00,5020566711.25,96243.00
10/08/2021,EQ,3315.60,3349.90,3315.60,3322.70,3330.50,3333.90,3334.47,3399.65,2216.45,2040777.00,6804914788.20,100513.00
11/08/2021,EQ,3350.00,3360.00,3327.10,3333.90,3348.00,3344.20,3344.63,3399.65,2216.45,1929707.00,6454161673.50,104272.00
12/08/2021,EQ,3326.00,3368.00,3326.00,3344.20,3347.00,3351.75,3353.87,3399.65,2216.45,1310205.00,4394255743.65,84190.00
13/08/2021,EQ,3360.75,3480.00,3357.50,3351.75,3456.05,3463.40,3438.94,3480.00,2216.45,4363584.00,15006082710.35,217264.00
16/08/2021,EQ,3460.00,3494.35,3436.50,3463.40,3464.75,3472.95,3470.40,3494.35,2216.45,2083489.00,7230549749.25,120736.00
17/08/2021,EQ,3482.10,3560.80,3463.00,3472.95,3548.00,3553.05,3523.43,3560.80,2216.45,4336019.00,15277648941.65,189016.00
18/08/2021,EQ,3573.85,3595.00,3536.60,3553.05,3559.80,3560.55,3564.21,3595.00,2216.45,2631309.00,9378550368.20,190233.00
20/08/2021,EQ,3506.00,3575.00,3500.00,3560.55,3551.60,3559.50,3553.61,3595.00,2216.45,2836148.00,10078573269.05,146932.00
23/08/2021,EQ,3580.00,3673.00,3561.90,3559.50,3635.00,3637.40,3636.99,3673.00,2216.45,3744176.00,13617518913.15,182578.00
24/08/2021,EQ,3657.00,3667.35,3594.40,3637.40,3615.05,3613.20,3626.54,3673.00,2216.45,2511141.00,9106741534.10,140873.00
25/08/2021,EQ,3610.00,3697.75,3607.05,3613.20,3665.00,3659.00,3667.15,3697.75,2216.45,2123263.00,7786317794.00,132939.00
26/08/2021,EQ,3660.00,3687.60,3647.90,3659.00,3655.00,3671.85,3666.49,3697.75,2216.45,1902533.00,6975627265.60,111272.00
27/08/2021,EQ,3666.00,3729.50,3651.10,3671.85,3715.00,3720.15,3704.47,3729.50,2216.45,3944728.00,14613115000.85,146958.00
30/08/2021,EQ,3715.00,3740.35,3687.60,3720.15,3709.00,3701.30,3717.61,3740.35,2228.00,2033114.00,7558326821.90,120886.00
31/08/2021,EQ,3709.40,3804.10,3703.45,3701.30,3797.90,3786.45,3763.43,3804.10,2228.00,3207480.00,12071111288.25,118247.00
01/09/2021,EQ,3796.00,3816.70,3707.00,3786.45,3715.00,3714.95,3742.07,3816.70,2228.00,2643336.00,9891548398.70,159880.00
02/09/2021,EQ,3734.00,3859.15,3722.00,3714.95,3827.90,3836.75,3798.12,3859.15,2228.00,3403717.00,12927723346.45,147951.00
03/09/2021,EQ,3825.00,3856.90,3804.55,3836.75,3835.00,3842.05,3830.31,3859.15,2228.00,1746812.00,6690825623.35,110739.00
06/09/2021,EQ,3849.70,3877.60,3814.00,3842.05,3847.90,3852.00,3842.72,3877.60,2283.35,1723693.00,6623670538.95,111169.00
